product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,return_date
FB001356,Accessories,Mango,Fall,M,Red,72.08,7.8,66.46,2025-12-20,7,2.6,False,,
FB001357,Bottoms,Mango,Spring,S,Red,77.36,25.9,57.32,2025-06-02,26,4.4,False,,
FB001358,Bottoms,Forever21,Spring,M,White,93.67,39.4,56.76,2024-10-15,16,3.5,False,,
FB001359,Accessories,Zara,Summer,L,Navy,73.68,0.0,73.68,2025-03-16,48,3.8,True,Damaged,2025-03-31
FB001360,Accessories,Banana Republic,Spring,XL,Navy,60.37,19.4,48.66,2024-09-25,36,3.8,False,,
FB001361,Shoes,Gap,Spring,XXL,Gray,99.27,0.0,99.27,2024-11-16,31,4.5,False,,
FB001362,Dresses,H&M,Fall,XL,Red,57.26,12.0,50.39,2024-11-28,29,2.9,False,,
FB001363,Tops,Gap,Winter,L,Red,34.21,28.4,24.49,2024-05-22,1,3.2,False,,
FB001364,Tops,Mango,Winter,M,Green,63.44,38.1,39.27,2025-08-30,9,3.7,False,,
FB001365,Bottoms,Banana Republic,Summer,L,Gray,47.99,0.0,47.99,2025-05-24,1,4.3,False,,
FB001366,Shoes,Uniqlo,Fall,S,Gray,137.09,11.5,121.32,2025-05-14,10,4.4,False,,
FB001367,Accessories,Ann Taylor,Summer,XS,Navy,60.89,7.1,56.57,2025-05-21,33,3.5,False,,
FB001368,Tops,Gap,Summer,M,Beige,35.86,15.3,30.37,2025-09-18,27,4.9,False,,
FB001369,Bottoms,Uniqlo,Spring,XXL,Navy,126.85,47.4,66.72,2024-03-05,30,3.4,True,Size Issue,2024-03-13
FB001370,Bottoms,Ann Taylor,Fall,M,Beige,139.89,55.7,61.97,2024-12-14,35,3.2,False,,
FB001371,Shoes,H&M,Fall,M,Beige,131.56,54.2,60.25,2024-08-30,39,4.8,False,,
FB001372,Bottoms,Gap,Winter,XS,Navy,91.32,0.0,91.32,2024-05-31,48,4.4,False,,
FB001373,Accessories,Gap,Winter,XL,Pink,19.35,7.9,17.82,2024-10-09,49,4.5,False,,
FB001374,Shoes,Zara,Winter,S,White,141.29,0.0,141.29,2025-05-09,39,3.3,False,,
FB001375,Shoes,Ann Taylor,Winter,M,Brown,181.31,0.0,181.31,2024-07-11,41,4.7,False,,
FB001376,Outerwear,Banana Republic,Spring,XXL,Green,205.03,0.0,205.03,2024-10-16,32,3.6,True,Size Issue,2024-11-08
FB001377,Accessories,Uniqlo,Spring,S,Red,34.25,0.0,34.25,2025-03-07,41,3.7,False,,
FB001378,Tops,Mango,Winter,XXL,Blue,75.53,16.4,63.14,2024-10-07,6,3.8,False,,
FB001379,Bottoms,Gap,Spring,S,Brown,45.42,42.5,26.12,2025-07-19,20,2.9,False,,
FB001380,Bottoms,Ann Taylor,Winter,XL,Green,105.47,10.9,93.97,2025-09-19,20,4.8,False,,
FB001381,Accessories,Uniqlo,Spring,XL,Brown,17.56,15.8,14.79,2024-05-15,45,4.3,False,,
FB001382,Accessories,Mango,Fall,XS,Purple,25.62,21.8,20.03,2024-12-31,23,2.8,True,Size Issue,2025-01-25
FB001383,Accessories,Gap,Winter,XL,Green,49.1,10.9,43.75,2025-07-15,9,3.2,False,,
FB001384,Bottoms,Gap,Fall,XS,Pink,57.29,0.0,57.29,2025-07-25,43,2.7,True,Changed Mind,2025-08-17
FB001385,Bottoms,Gap,Summer,XS,White,121.02,59.1,49.5,2025-05-27,8,3.6,True,Size Issue,2025-06-17
FB001386,Dresses,Forever21,Summer,XL,Pink,133.68,33.9,88.36,2024-03-10,35,4.4,True,Color Mismatch,2024-03-12
FB001387,Bottoms,H&M,Winter,XS,Navy,114.22,10.5,102.23,2025-02-10,10,3.3,True,Size Issue,2025-03-12
FB001388,Dresses,Uniqlo,Spring,XL,Navy,136.85,0.0,136.85,2025-09-14,12,3.9,False,,
FB001389,Bottoms,Ann Taylor,Spring,L,Black,108.06,11.7,95.42,2025-11-18,41,2.9,False,,
FB001390,Tops,H&M,Fall,XS,Green,58.75,0.0,58.75,2024-07-23,13,4.1,False,,
FB001391,Dresses,Uniqlo,Fall,XL,Pink,111.36,0.0,111.36,2024-08-23,40,2.5,False,,
FB001392,Shoes,H&M,Summer,M,Green,74.63,0.0,74.63,2024-07-30,21,4.3,False,,
FB001393,Dresses,Forever21,Spring,L,Blue,152.31,0.0,152.31,2025-05-06,31,4.8,False,,
FB001394,Shoes,H&M,Summer,XL,Black,181.51,52.4,86.4,2024-10-07,0,4.3,False,,
FB001395,Shoes,Gap,Winter,XXL,Brown,193.79,0.0,193.79,2024-08-08,23,3.9,False,,
FB001396,Tops,Ann Taylor,Summer,M,Blue,85.36,0.0,85.36,2024-05-02,2,2.9,False,,
FB001397,Shoes,Gap,Fall,XS,Beige,159.08,20.6,126.31,2024-06-27,30,4.7,True,Size Issue,2024-07-05
FB001398,Tops,Uniqlo,Spring,XS,Brown,67.97,23.1,52.27,2025-02-11,4,4.8,False,,
FB001399,Accessories,Zara,Winter,L,Gray,41.81,51.5,20.28,2025-11-03,2,3.6,True,Size Issue,2025-11-12
FB001400,Dresses,Uniqlo,Winter,S,Pink,54.15,0.0,54.15,2024-08-28,12,2.9,False,,
FB001401,Accessories,Zara,Winter,XL,Gray,66.48,34.9,43.28,2025-01-07,18,4.0,True,Changed Mind,2025-01-22
FB001402,Tops,Mango,Spring,XXL,Navy,92.62,9.8,83.54,2024-12-21,40,4.2,False,,
FB001403,Outerwear,Forever21,Spring,L,Navy,210.44,0.0,210.44,2025-05-21,43,4.2,False,,
FB001404,Tops,Ann Taylor,Winter,XS,Brown,45.32,0.0,45.32,2025-10-22,22,4.6,False,,
FB001405,Outerwear,Mango,Summer,M,Purple,236.11,42.9,134.82,2025-07-07,21,3.0,False,,
FB001406,Dresses,Mango,Fall,S,Blue,63.9,6.7,59.62,2025-07-11,32,3.6,True,Size Issue,2025-07-30
FB001407,Accessories,Uniqlo,Fall,XXL,White,59.46,29.8,41.74,2025-01-17,20,4.8,False,,
FB001408,Tops,Forever21,Fall,XL,Navy,94.98,39.8,57.18,2025-10-17,14,3.3,False,,
FB001409,Bottoms,H&M,Summer,XL,Black,89.42,53.9,41.22,2024-09-04,19,3.4,False,,
FB001410,Shoes,H&M,Summer,S,Green,42.6,0.0,42.6,2024-07-09,13,3.0,False,,
FB001411,Dresses,Banana Republic,Summer,M,Gray,211.67,10.4,189.66,2024-01-11,25,4.4,False,,
FB001412,Shoes,Ann Taylor,Winter,M,White,88.61,18.8,71.95,2025-09-21,40,3.6,False,,
FB001413,Dresses,Gap,Summer,L,Navy,109.75,0.0,109.75,2025-01-27,30,2.2,False,,
FB001414,Accessories,Forever21,Spring,XXL,Gray,79.65,19.4,64.2,2024-03-29,48,4.7,False,,
FB001415,Outerwear,Banana Republic,Summer,S,Beige,236.79,16.2,198.43,2025-09-10,15,3.6,False,,
FB001416,Accessories,Ann Taylor,Spring,XL,Gray,29.08,5.2,27.57,2025-08-30,8,4.0,False,,
FB001417,Accessories,Gap,Summer,XL,Red,45.11,27.8,32.57,2025-10-31,34,4.0,False,,
FB001418,Shoes,Banana Republic,Winter,S,Gray,86.94,0.0,86.94,2025-09-07,18,3.4,True,Size Issue,2025-09-29
FB001419,Bottoms,Banana Republic,Fall,L,Gray,59.89,16.2,50.19,2024-06-29,41,4.7,False,,
FB001420,Accessories,Uniqlo,Fall,S,Navy,71.26,12.4,62.42,2025-03-31,45,4.6,False,,
FB001421,Accessories,Banana Republic,Fall,S,Red,63.12,51.3,30.74,2025-05-23,28,3.6,False,,
FB001422,Dresses,Forever21,Summer,XXL,Purple,202.61,13.2,175.87,2025-04-30,26,3.9,True,Size Issue,2025-05-23
FB001423,Tops,Banana Republic,Summer,XS,Pink,107.78,29.5,75.98,2024-09-06,32,3.9,False,,
FB001424,Bottoms,Banana Republic,Summer,S,Black,98.45,28.9,70.0,2025-01-17,34,3.9,False,,
FB001425,Tops,Banana Republic,Fall,XL,Blue,31.58,0.0,31.58,2024-05-30,12,3.8,False,,
FB001426,Dresses,Forever21,Summer,M,Green,136.73,0.0,136.73,2025-11-12,33,3.7,True,Color Mismatch,2025-11-13
FB001427,Shoes,Mango,Spring,S,Gray,168.2,0.0,168.2,2025-05-04,30,4.1,False,,
FB001428,Accessories,Mango,Winter,XL,Beige,55.76,41.4,32.68,2024-05-10,42,4.4,False,,
FB001429,Bottoms,Banana Republic,Winter,XL,Black,97.94,0.0,97.94,2025-02-27,48,4.0,False,,
FB001430,Shoes,H&M,Spring,L,Green,160.38,0.0,160.38,2025-02-08,20,4.7,True,Damaged,2025-03-04
FB001431,Shoes,Forever21,Winter,XL,White,159.78,0.0,159.78,2025-06-05,39,3.6,False,,
FB001432,Dresses,Mango,Fall,XL,Purple,98.9,28.7,70.52,2025-03-03,1,4.5,True,Size Issue,2025-03-26
FB001433,Bottoms,Zara,Spring,M,Blue,63.7,39.7,38.41,2024-11-06,21,3.9,False,,
FB001434,Outerwear,Ann Taylor,Spring,L,Purple,162.92,36.8,102.97,2025-12-12,37,3.8,False,,
FB001435,Dresses,Mango,Winter,M,Black,167.54,50.7,82.6,2025-10-08,39,4.4,True,Size Issue,2025-11-07
FB001436,Shoes,Uniqlo,Fall,M,Navy,185.15,10.2,166.26,2024-07-15,19,4.4,False,,
FB001437,Outerwear,Forever21,Spring,M,Brown,152.05,35.4,98.22,2024-05-22,50,4.6,False,,
FB001438,Dresses,Uniqlo,Fall,XXL,Beige,111.45,9.8,100.53,2025-08-18,29,4.3,False,,
FB001439,Accessories,Uniqlo,Fall,S,Brown,66.35,23.7,50.63,2025-05-23,41,4.4,False,,
FB001440,Tops,Gap,Spring,XL,Gray,73.74,0.0,73.74,2024-03-14,38,4.4,False,,
FB001441,Tops,Forever21,Summer,XS,White,101.2,0.0,101.2,2025-04-10,31,4.8,False,,
FB001442,Outerwear,Uniqlo,Winter,S,Pink,88.67,19.7,71.2,2024-04-20,38,4.3,False,,
FB001443,Tops,Ann Taylor,Summer,S,Red,32.29,39.9,19.41,2024-03-12,2,4.2,False,,
FB001444,Outerwear,Uniqlo,Fall,XS,Beige,151.95,0.0,151.95,2025-08-03,42,3.6,True,Size Issue,2025-08-23
FB001445,Dresses,Uniqlo,Spring,L,White,89.18,13.6,77.05,2025-07-19,17,3.7,False,,
FB001446,Bottoms,Mango,Summer,XL,Brown,68.01,0.0,68.01,2024-07-27,24,3.2,False,,
FB001447,Accessories,Mango,Summer,XL,Brown,78.61,0.0,78.61,2024-05-07,31,4.0,True,Wrong Item,2024-05-15
FB001448,Bottoms,Gap,Fall,S,White,63.54,0.0,63.54,2024-11-11,42,2.7,False,,
FB001449,Outerwear,Forever21,Winter,S,White,97.06,0.0,97.06,2025-03-30,45,4.5,False,,
FB001450,Dresses,Forever21,Winter,XS,Purple,180.06,0.0,180.06,2025-05-18,43,3.6,False,,
FB001451,Outerwear,Ann Taylor,Spring,XS,Gray,166.29,11.6,147.0,2025-01-16,13,3.7,True,Size Issue,2025-02-12
FB001452,Dresses,Forever21,Fall,L,White,87.05,9.1,79.13,2024-10-24,45,2.5,False,,
FB001453,Tops,Gap,Summer,XXL,Brown,44.41,29.0,31.53,2025-02-02,1,4.4,False,,
FB001454,Shoes,Forever21,Summer,L,Blue,155.87,41.8,90.72,2024-12-22,16,4.2,True,Changed Mind,2024-12-31
FB001455,Tops,Mango,Fall,S,Brown,84.5,17.2,69.97,2025-01-25,2,4.0,False,,
FB001456,Bottoms,Banana Republic,Fall,XS,Brown,113.44,0.0,113.44,2025-06-21,5,3.9,False,,
FB001457,Tops,Mango,Spring,S,Blue,47.85,44.6,26.51,2024-06-19,19,4.4,False,,
FB001458,Bottoms,Banana Republic,Summer,XL,Beige,123.97,57.3,52.94,2024-06-29,47,2.0,True,Quality Issue,2024-07-13
FB001459,Bottoms,H&M,Summer,S,Brown,115.5,0.0,115.5,2024-10-02,6,3.8,False,,
FB001460,Bottoms,Banana Republic,Winter,XL,Navy,116.79,0.0,116.79,2024-09-08,11,4.5,False,,
FB001461,Shoes,Mango,Spring,XL,Green,120.15,47.9,62.6,2024-02-19,10,2.8,True,Color Mismatch,2024-02-27
FB001462,Outerwear,Ann Taylor,Spring,L,White,157.34,34.3,103.37,2025-10-17,10,2.9,False,,
FB001463,Accessories,Banana Republic,Winter,S,Green,33.67,12.3,29.53,2025-02-08,48,4.2,False,,
FB001464,Dresses,Forever21,Winter,XXL,Purple,110.17,15.8,92.76,2025-02-18,47,3.2,False,,
FB001465,Outerwear,Forever21,Fall,XL,Gray,101.46,0.0,101.46,2025-09-06,4,4.2,False,,
FB001466,Shoes,Banana Republic,Winter,L,Blue,87.92,0.0,87.92,2024-07-22,31,3.1,False,,
FB001467,Bottoms,Forever21,Fall,L,Brown,124.86,33.0,83.66,2025-02-09,19,4.0,False,,
FB001468,Accessories,H&M,Winter,M,Gray,40.95,27.4,29.73,2025-04-19,13,3.5,True,Size Issue,2025-04-27
FB001469,Bottoms,Banana Republic,Spring,M,Green,72.07,57.7,30.49,2024-03-20,27,4.1,False,,
FB001470,Shoes,Gap,Summer,L,Black,96.4,0.0,96.4,2024-06-18,32,3.2,True,Size Issue,2024-06-23
FB001471,Dresses,Uniqlo,Summer,XS,Purple,87.18,5.4,82.47,2024-12-08,25,4.3,False,,
FB001472,Tops,Ann Taylor,Spring,M,Navy,25.09,6.8,23.38,2025-05-14,28,3.1,False,,
FB001473,Outerwear,Zara,Summer,S,Blue,136.13,34.6,89.03,2024-09-30,40,3.9,True,Quality Issue,2024-10-03
FB001474,Outerwear,Forever21,Spring,L,White,87.12,0.0,87.12,2024-07-18,8,3.4,True,Quality Issue,2024-08-01
FB001475,Bottoms,Forever21,Spring,S,Green,148.92,0.0,148.92,2024-09-28,2,4.6,False,,
FB001476,Accessories,H&M,Winter,S,Beige,47.08,0.0,47.08,2024-12-16,29,4.2,False,,
FB001477,Shoes,Gap,Spring,XL,Purple,127.67,54.8,57.71,2025-11-11,40,3.6,False,,
FB001478,Bottoms,Uniqlo,Fall,S,Green,82.06,0.0,82.06,2024-11-03,32,4.8,False,,
FB001479,Dresses,Forever21,Summer,XL,Pink,186.28,0.0,186.28,2025-07-22,9,3.3,True,Quality Issue,2025-08-20
FB001480,Bottoms,Gap,Fall,XS,Purple,90.7,11.0,80.72,2024-12-05,36,4.0,False,,
FB001481,Bottoms,Mango,Winter,XXL,Black,123.0,41.1,72.45,2025-03-18,25,3.3,True,Size Issue,2025-03-19
FB001482,Shoes,Ann Taylor,Summer,M,White,117.84,58.6,48.79,2025-08-25,25,3.2,True,Changed Mind,2025-09-02
FB001483,Shoes,H&M,Fall,M,Red,135.68,17.8,111.53,2024-03-25,6,2.8,True,Damaged,2024-03-26
FB001484,Bottoms,Forever21,Winter,XS,Beige,48.23,0.0,48.23,2024-06-30,30,4.9,True,Size Issue,2024-07-27
FB001485,Shoes,Ann Taylor,Summer,XS,Red,182.86,0.0,182.86,2025-08-19,2,3.9,True,Size Issue,2025-08-20
FB001486,Bottoms,Mango,Winter,L,Black,62.08,0.0,62.08,2024-03-14,33,3.3,False,,
FB001487,Shoes,Mango,Summer,L,Brown,176.38,0.0,176.38,2025-12-17,49,3.9,False,,
FB001488,Tops,H&M,Spring,XS,Blue,105.22,33.9,69.55,2025-01-02,28,3.9,False,,
FB001489,Shoes,Uniqlo,Winter,L,White,167.08,33.3,111.44,2024-09-03,13,4.7,False,,
FB001490,Dresses,Mango,Summer,XS,Green,149.91,0.0,149.91,2025-04-04,6,2.8,True,Changed Mind,2025-04-14
FB001491,Shoes,Ann Taylor,Fall,XXL,Gray,109.65,0.0,109.65,2025-11-15,41,3.5,False,,
FB001492,Outerwear,Uniqlo,Fall,L,Beige,85.75,0.0,85.75,2024-12-19,12,3.7,True,Size Issue,2025-01-15
FB001493,Shoes,Forever21,Fall,L,Gray,145.33,15.6,122.66,2025-04-05,20,4.4,True,Changed Mind,2025-04-29
FB001494,Dresses,Forever21,Spring,XL,Red,51.26,39.1,31.22,2024-04-05,26,2.5,False,,
FB001495,Shoes,Mango,Summer,S,White,122.05,9.2,110.82,2024-07-03,12,4.2,False,,
FB001496,Accessories,Ann Taylor,Spring,XL,Navy,36.92,0.0,36.92,2025-05-28,49,4.8,False,,
FB001497,Bottoms,Ann Taylor,Spring,XL,Blue,136.75,52.2,65.37,2024-07-20,39,2.7,False,,
FB001498,Dresses,Zara,Winter,XXL,Brown,143.01,16.3,119.7,2024-10-18,2,4.7,True,Size Issue,2024-11-08
FB001499,Accessories,Gap,Winter,L,Brown,52.17,56.7,22.59,2025-04-05,14,4.9,False,,
FB001500,Dresses,Zara,Fall,XXL,Brown,93.2,0.0,93.2,2024-08-22,33,3.7,True,Color Mismatch,2024-09-06
FB001501,Bottoms,Forever21,Summer,L,Green,145.04,25.5,108.05,2025-03-02,34,4.7,True,Damaged,2025-03-28
FB001502,Dresses,Uniqlo,Summer,L,Brown,86.28,25.8,64.02,2024-08-28,7,4.5,False,,
FB001503,Tops,Ann Taylor,Fall,XL,Beige,40.03,21.6,31.38,2024-09-08,41,4.2,False,,
FB001504,Accessories,Banana Republic,Fall,XXL,Pink,25.99,0.0,25.99,2025-03-01,16,4.4,False,,
FB001505,Tops,H&M,Fall,M,Black,96.51,0.0,96.51,2025-12-09,34,2.8,False,,
FB001506,Accessories,Banana Republic,Fall,XS,Green,76.98,0.0,76.98,2024-10-03,49,3.3,False,,
FB001507,Accessories,Gap,Spring,XS,Purple,64.79,29.3,45.81,2025-05-07,7,4.4,False,,
FB001508,Shoes,Banana Republic,Spring,XS,Navy,68.22,30.9,47.14,2024-01-19,16,3.0,False,,
FB001509,Outerwear,Banana Republic,Summer,S,Red,138.16,15.3,117.02,2025-05-05,12,3.4,False,,
FB001510,Dresses,Ann Taylor,Summer,M,Blue,184.75,17.1,153.16,2025-02-16,49,3.5,True,Quality Issue,2025-03-08
FB001511,Dresses,Gap,Summer,XXL,White,191.87,55.6,85.19,2025-04-13,35,4.4,True,Changed Mind,2025-04-20
FB001512,Accessories,Zara,Winter,S,Green,52.11,0.0,52.11,2025-01-16,42,4.5,False,,
FB001513,Tops,Zara,Spring,L,Black,33.41,0.0,33.41,2025-07-28,33,4.3,False,,
FB001514,Outerwear,Mango,Winter,L,Purple,249.34,26.8,182.52,2024-02-03,39,2.2,False,,
FB001515,Dresses,Ann Taylor,Fall,M,Purple,189.77,0.0,189.77,2024-02-26,6,3.9,False,,
FB001516,Dresses,Mango,Spring,L,Red,97.71,39.6,59.02,2025-01-07,33,3.9,True,Changed Mind,2025-01-31
FB001517,Shoes,Forever21,Summer,XS,Pink,92.44,37.4,57.87,2025-09-09,33,4.9,False,,
FB001518,Accessories,Ann Taylor,Summer,XS,Pink,64.92,0.0,64.92,2024-07-06,7,4.1,False,,
FB001519,Outerwear,Banana Republic,Fall,XS,Pink,132.95,35.1,86.28,2025-12-30,5,4.2,False,,
FB001520,Outerwear,Uniqlo,Spring,XS,Blue,207.89,0.0,207.89,2024-04-05,26,3.9,False,,
FB001521,Shoes,Zara,Fall,XS,Black,191.84,6.6,179.18,2024-02-13,30,4.6,False,,
FB001522,Shoes,Forever21,Summer,M,Red,134.54,16.9,111.8,2024-12-08,5,4.2,True,Damaged,2025-01-07
FB001523,Outerwear,Banana Republic,Summer,L,White,203.89,0.0,203.89,2025-11-29,47,3.9,False,,
FB001524,Tops,Zara,Spring,XL,White,69.27,0.0,69.27,2024-08-04,27,4.3,False,,
FB001525,Tops,H&M,Spring,M,Red,60.45,18.7,49.15,2024-10-02,18,4.0,False,,
FB001526,Accessories,Forever21,Spring,XXL,Brown,47.35,48.1,24.57,2024-09-16,12,4.8,False,,
FB001527,Outerwear,Mango,Summer,XXL,White,102.52,0.0,102.52,2024-02-17,15,4.3,False,,
FB001528,Dresses,Forever21,Fall,S,Pink,213.1,14.8,181.56,2024-04-23,45,3.7,False,,
FB001529,Accessories,Forever21,Summer,M,White,44.06,0.0,44.06,2024-05-06,41,4.3,False,,
FB001530,Shoes,Forever21,Winter,XXL,Purple,148.85,8.0,136.94,2024-05-29,40,3.5,True,Size Issue,2024-06-26
FB001531,Dresses,H&M,Winter,L,Pink,124.37,0.0,124.37,2025-04-19,27,3.7,True,Size Issue,2025-05-13
FB001532,Tops,Uniqlo,Fall,L,Black,108.13,0.0,108.13,2024-06-30,17,4.5,False,,
FB001533,Accessories,Gap,Summer,XL,Gray,37.61,11.7,33.21,2024-10-09,44,4.2,False,,
FB001534,Tops,Uniqlo,Fall,L,White,63.81,0.0,63.81,2024-08-28,49,3.8,False,,
FB001535,Tops,H&M,Fall,XS,Pink,92.12,15.3,78.03,2025-11-05,17,3.1,False,,
FB001536,Shoes,Forever21,Summer,XS,Brown,193.14,0.0,193.14,2024-09-15,18,4.1,False,,
FB001537,Dresses,Mango,Winter,XL,Green,75.35,0.0,75.35,2025-12-07,49,3.7,False,,
FB001538,Tops,Ann Taylor,Summer,L,White,38.74,34.4,25.41,2024-09-14,27,3.6,False,,
FB001539,Shoes,H&M,Winter,XXL,Brown,130.43,10.7,116.47,2024-07-19,39,4.7,False,,
FB001540,Shoes,Zara,Spring,M,Gray,161.43,12.4,141.41,2025-07-29,27,2.9,True,Size Issue,2025-08-02
FB001541,Outerwear,Mango,Fall,L,Green,114.84,19.9,91.99,2024-04-15,4,3.5,False,,
FB001542,Outerwear,Gap,Fall,S,White,117.14,0.0,117.14,2024-01-12,16,4.7,False,,
FB001543,Tops,Banana Republic,Spring,XXL,Brown,108.98,41.9,63.32,2025-09-18,15,3.5,True,Color Mismatch,2025-10-14
FB001544,Outerwear,H&M,Summer,L,Pink,171.98,33.9,113.68,2025-05-16,0,3.2,False,,
FB001545,Bottoms,Forever21,Spring,XS,Black,90.44,0.0,90.44,2024-10-11,36,3.5,True,Changed Mind,2024-11-10
FB001546,Shoes,Gap,Fall,XS,Black,196.91,15.0,167.37,2024-06-25,12,4.5,False,,
FB001547,Bottoms,Zara,Fall,S,White,53.72,0.0,53.72,2025-11-08,3,4.1,False,,
FB001548,Outerwear,Mango,Summer,XS,White,142.33,35.2,92.23,2025-03-18,43,3.5,True,Size Issue,2025-04-16
FB001549,Bottoms,Gap,Winter,XS,Red,74.94,15.3,63.47,2024-04-21,26,4.0,True,Size Issue,2024-04-24
FB001550,Bottoms,Forever21,Summer,L,White,113.96,0.0,113.96,2025-06-16,45,4.6,False,,
FB001551,Dresses,Ann Taylor,Winter,S,Brown,140.58,19.3,113.45,2024-06-25,27,3.5,False,,
FB001552,Tops,Uniqlo,Spring,M,Brown,41.41,35.4,26.75,2024-07-19,1,3.4,False,,
FB001553,Tops,Gap,Summer,XL,Black,99.66,0.0,99.66,2024-08-23,3,4.2,False,,
FB001554,Outerwear,Banana Republic,Winter,L,Beige,178.71,22.7,138.14,2024-07-03,33,3.7,False,,
FB001555,Bottoms,Mango,Fall,XS,Purple,133.0,6.1,124.89,2025-07-19,34,3.3,True,Size Issue,2025-07-22
FB001556,Shoes,Uniqlo,Spring,XL,Red,172.5,0.0,172.5,2024-07-29,31,3.7,True,Quality Issue,2024-08-21
FB001557,Dresses,Banana Republic,Fall,XL,Gray,62.14,30.9,42.94,2024-11-25,47,3.2,False,,
FB001558,Dresses,Uniqlo,Spring,XS,Green,180.13,35.5,116.18,2024-01-25,44,4.2,False,,
FB001559,Dresses,Zara,Summer,M,Red,178.78,31.7,122.11,2025-12-05,5,4.1,True,Size Issue,2025-12-20
FB001560,Outerwear,Ann Taylor,Summer,XXL,Brown,84.39,0.0,84.39,2024-11-16,22,4.8,False,,
FB001561,Accessories,Uniqlo,Spring,M,Red,20.53,32.0,13.96,2025-07-06,36,4.4,False,,
FB001562,Tops,Banana Republic,Fall,S,Pink,70.14,26.3,51.69,2024-02-11,30,3.4,False,,
FB001563,Tops,Zara,Summer,XL,Green,20.28,0.0,20.28,2025-01-21,15,3.1,False,,
FB001564,Shoes,Banana Republic,Spring,XXL,Purple,84.01,0.0,84.01,2025-07-30,24,3.1,True,Size Issue,2025-08-25
FB001565,Shoes,H&M,Spring,M,Beige,47.84,0.0,47.84,2025-08-13,10,3.7,False,,
FB001566,Accessories,Zara,Winter,XS,Blue,28.51,17.8,23.44,2025-04-16,35,4.5,False,,
FB001567,Accessories,Mango,Fall,XS,Green,32.41,0.0,32.41,2025-02-05,7,4.8,False,,
FB001568,Outerwear,Banana Republic,Summer,M,Beige,204.66,52.9,96.39,2025-04-30,35,3.9,False,,
FB001569,Bottoms,H&M,Winter,XXL,White,93.4,0.0,93.4,2024-09-05,17,3.2,True,Size Issue,2024-09-28
FB001570,Tops,Uniqlo,Fall,XL,Brown,84.52,26.1,62.46,2024-06-11,19,4.3,True,Wrong Item,2024-07-06
FB001571,Dresses,Mango,Spring,XXL,Purple,123.25,0.0,123.25,2024-09-14,49,4.4,True,Color Mismatch,2024-10-11
FB001572,Tops,Uniqlo,Winter,S,Navy,114.61,9.4,103.84,2024-07-10,2,4.7,False,,
FB001573,Bottoms,Ann Taylor,Spring,XL,Beige,52.43,0.0,52.43,2024-01-24,46,3.8,False,,
FB001574,Tops,Forever21,Spring,L,Pink,106.31,19.4,85.69,2025-06-01,33,2.2,False,,
FB001575,Accessories,H&M,Summer,M,White,51.15,7.7,47.21,2024-12-05,17,2.1,False,,
FB001576,Bottoms,Gap,Summer,XXL,Navy,34.5,21.2,27.19,2024-09-01,18,3.2,True,Size Issue,2024-09-26
FB001577,Shoes,H&M,Spring,XL,Navy,181.36,0.0,181.36,2024-08-15,46,3.8,False,,
FB001578,Accessories,Banana Republic,Summer,XXL,Brown,44.56,18.2,36.45,2025-07-11,7,4.6,True,Color Mismatch,2025-07-19
FB001579,Outerwear,Banana Republic,Fall,L,White,102.9,20.0,82.32,2025-02-20,2,3.5,False,,
FB001580,Dresses,Banana Republic,Summer,XL,Purple,134.43,59.8,54.04,2025-04-17,6,4.6,False,,
FB001581,Tops,Zara,Summer,S,White,102.03,40.6,60.61,2024-12-08,6,4.3,False,,
FB001582,Accessories,Mango,Summer,S,Blue,36.7,12.5,32.11,2024-10-17,46,3.5,False,,
FB001583,Outerwear,Banana Republic,Winter,XS,Brown,195.62,14.1,168.04,2024-05-17,22,4.3,False,,
FB001584,Accessories,Uniqlo,Summer,XS,Purple,56.55,6.6,52.82,2024-08-19,18,4.1,False,,
FB001585,Outerwear,Gap,Spring,XS,Brown,103.68,43.9,58.16,2024-06-10,46,4.5,False,,
FB001586,Outerwear,Mango,Summer,S,Gray,126.75,0.0,126.75,2024-04-04,4,4.0,True,Size Issue,2024-04-27
FB001587,Dresses,Uniqlo,Fall,XL,Purple,119.23,36.6,75.59,2024-01-22,40,4.2,False,,
FB001588,Shoes,H&M,Winter,L,Blue,109.66,20.9,86.74,2024-04-08,44,2.7,True,Quality Issue,2024-04-22
FB001589,Accessories,Zara,Fall,XS,Purple,72.52,11.0,64.54,2024-03-31,38,4.5,False,,
FB001590,Accessories,Forever21,Fall,XXL,Gray,19.72,44.3,10.98,2024-08-11,11,4.0,True,Size Issue,2024-08-13
FB001591,Tops,Mango,Winter,XL,Black,68.54,28.5,49.01,2025-10-21,35,4.3,False,,
FB001592,Outerwear,H&M,Spring,M,Green,99.69,0.0,99.69,2024-01-06,35,3.4,False,,
FB001593,Tops,H&M,Spring,M,White,67.69,31.0,46.71,2024-05-19,33,4.6,False,,
FB001594,Bottoms,H&M,Spring,XL,Black,36.41,29.0,25.85,2024-01-19,44,2.8,False,,
FB001595,Accessories,Ann Taylor,Summer,M,Pink,52.32,54.3,23.91,2024-09-18,28,3.7,False,,
FB001596,Bottoms,Forever21,Winter,XL,Brown,126.97,53.1,59.55,2025-10-19,35,4.6,False,,
